Origen,Provincia,Estadillo,Cla,Subclase,CoorX,Coory,Tipo,Vuelo1,Pasada1,Foto1,Vuelo2,Pasada2,Foto2,Ano,INE,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Rocosid,Textura,MatOrg,PhSuelo,FechaPh,HoraPh,TipSuelo1,TipSuelo2,TipSuelo3,MErosiva,ModComb,EspCMue,PresReg,EfecReg,CortaReg,MejVue1,MejVue2,MejSue1,MejSue2,Orienta1,Orienta2,MaxPend1,MaxPend2,Localiza,Acceso,Levanta,Obser,Equipo,JefeEq,FechaIni,HoraIni,FechaFin,HoraFin,Tiempo,Resid,RumboF1,RumboF2,DistFoto,CarFoto1,NumFoto1,ConFoto1,CarFoto2,NumFoto2,ConFoto2,Estado,Tecnico
49,49,565,A,1,NA,NA,0,1984,K,4,1997,,1-3,2002,66,1,1,1,95,65,1,2,3,2,2,4,09/18/02 00:00:00,12/30/99 10:50:00,1,2,1,1,7,3,NA,NA,0,0,,0,,90,0,5,0,2,2,3,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. LE DOY UN 10% AL RESTO DE ESPECIES. DIFICULTAD DE LEVANTAMIENTO POR LA GRAN CANTIDAD DE MATORRAL Y POR LA LLUVIA CAIDA DURANTE EL MISMO.,7,37,09/18/02 00:00:00,12/30/99 09:39:03,09/18/02 00:00:00,12/30/99 10:50:49,72,214,165,384,5,977404,30,11,977404,29,12,D,5
49,49,566,A,1,NA,NA,0,1984,K,7,1997,,2-3,2002,66,1,1,3,90,20,3,1,2,2,2,4,09/18/02 00:00:00,12/30/99 15:50:00,1,2,1,1,7,4,NA,NA,0,1,,0,,10,0,0.5,0,2,2,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. HAN REALIZADO UN DESBROCE POR FAJAS. EN LOS ALREDEDORES DE LA PARCELA HAY REBOLLOS.,7,37,09/18/02 00:00:00,12/30/99 14:59:21,09/18/02 00:00:00,12/30/99 15:50:33,51,214,360,100,10,977404,26,15,977404,25,16,D,5
49,49,568,A,1,NA,NA,0,1984,L,8,1997,,4-1,2002,259,1,1,1,90,30,1,2,2,2,2,4,10/01/02 00:00:00,12/30/99 11:30:00,1,2,1,1,6,3,NA,NA,0,0,,0,,5,0,3.5,0,2,2,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS REFERENCIAS Y DE LAS FOTOS DEL IFN2. NO HAY PIES MAYORES. LA ZONA SE QUEMO HACE UNOS 12 AÑOS APROXIMADAMENTE.,7,37,10/01/02 00:00:00,12/30/99 10:28:48,10/01/02 00:00:00,12/30/99 11:30:30,62,214,290,190,10,353133,24,17,353133,23,18,D,5
49,49,569,A,1,NA,NA,0,1984,L,8,1997,,4-1,2002,259,1,1,1,90,35,1,2,2,2,2,4,10/01/02 00:00:00,12/30/99 13:43:00,1,2,1,1,6,3,NA,NA,0,0,,0,,95,0,1,0,2,2,2,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. EL PIE N2 ENTRA POR MEDIA DE SUS DIAMETROS. EL PIE N3 ESTA MEDIDO A 1.20 M POR DEFORMACION A 1.30 M.,7,37,10/01/02 00:00:00,12/30/99 12:42:46,10/01/02 00:00:00,12/30/99 13:43:36,61,214,390,278,10,353133,22,19,353133,21,20,D,5
49,49,570,A,1,NA,NA,0,1984,L,9,1997,,4-1,2002,259,1,1,1,90,20,3,1,2,2,2,4,10/01/02 00:00:00,12/30/99 15:15:00,1,2,1,1,6,3,NA,NA,0,0,,0,,345,0,0.5,0,2,1,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS REFERENCIAS Y DE LAS FOTOS DEL IFN2. NO HAY PIES MAYORES.,7,37,10/01/02 00:00:00,12/30/99 14:50:38,10/01/02 00:00:00,12/30/99 15:44:21,54,214,135,258,10,353133,20,21,353133,19,22,D,5
49,49,572,A,1,NA,NA,0,1984,L,1,1997,,3-1,2002,67,1,1,1,95,85,1,2,3,3,2,4,06/25/02 00:00:00,12/30/99 15:01:00,1,2,1,1,6,3,NA,NA,0,0,,0,,160,0,2.5,0,2,2,2,"REJON ENCONTRADO POR LAS FOTOS AEREAS Y POR LOS PIES DEL IFN 2.
 LA PARCELA  ESTA PINCHADA EN UNA  ANTIGUA REPOBLACION DE PINOS SILVESTRES Y PINOS  RESINEROS. DEBAJO DEL ARBOLADO HAY  MATORRAL. PINO RESINERO A 48 G. NO ENTRA POR DISTANCIA. PIES 8 Y 29 RUMBOS CORRECTOS.
PIE 24 DIAMETRO COMPROBADO.

PIE A 202 G. NO ENTRA POR DIAMETRO.",13,3,06/25/02 00:00:00,12/30/99 13:21:31,06/25/02 00:00:00,12/30/99 15:01:22,100,166,245,50,10,195530,26,15,195530,25,16,D,5
49,49,573,A,1,NA,NA,0,1984,L,2,1997,,3-1,2002,66,1,1,1,100,80,1,2,2,3,2,4,06/25/02 00:00:00,12/30/99 11:44:00,1,2,1,1,6,4,NA,NA,4,0,,5,,210,0,4.5,0,3,2,2,"REJON ENCONTRADO POR FOTOS AEREAS Y ARBOL TIPO.
LA PARCELA ESTA EN UNA ANTIGUA REPOBLACION DE PINUS PINASTER Y     SYLVESTRIS.  DEBAJO DEL ARBOLADO HAY MUCHO MATORRAL.

PINO PINASTER A 134 G. NO ENTRA POR DISTANCIA.

PIE 11 ENTRA JUSTO POR  PENDIENTE.

PIE 18 ENTRA POR PENDIENTE.

PIE DE PINO RESINERO A 310 G. NO ENTRA POR  DISTANCIA.

PIE 34 DIAMETRO COMPROBADO.

NO DEJO OCUPACION A LA OTRA ESP.",13,3,06/25/02 00:00:00,12/30/99 09:49:32,06/25/02 00:00:00,12/30/99 11:45:26,116,166,185,260,10,195530,28,13,195530,27,14,D,5
49,49,574,A,1,NA,NA,0,1984,L,3,1997,,3-1,2002,66,1,1,1,90,50,1,2,2,3,2,4,07/16/02 00:00:00,12/30/99 14:12:00,1,2,1,1,6,1,NA,NA,0,4,,0,,115,0,3,0,1,1,2,"REJON ENCONTRADO POR LOS PIES DEL IFN 2 Y POR LAS FOTOS AEREAS. LA PARCELA ESTA PINCHADA EN UN MONTE DE ENCINAS CON OTRAS ESP. MEZCLADAS Y MUCHO MATORRAL.
DEJO EL 10% DE LA OCUPACION    PARA LA OTRA ESP.
PIE 1 FORMA CORRECTA.

PIE 3 DIAMETRO Y ALTURA  COMPROBADAS.

PIE 4 FORMA CORRECTA.

PIE 2 MEDIDO POR ENCIMA DE 1,3 M.
EN LA PARCELA HAY CYSTUS POPULIFOLIUS Y C. PSILOSEPALUS.",13,3,07/16/02 00:00:00,12/30/99 13:11:00,07/16/02 00:00:00,12/30/99 14:30:00,79,166,230,90,10,352704,40,1,352704,39,2,D,5
49,49,575,A,1,NA,NA,0,1984,L,4,1997,,3-1,2002,66,1,1,1,95,35,1,1,3,2,2,4,09/18/02 00:00:00,12/30/99 13:11:00,1,2,1,1,6,3,NA,NA,0,0,,0,,230,0,8,0,2,3,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS FOTOS Y REFERENCIAS DEL IFN2. NO HAY PIES MAYORES. LA ZONA SE QUEMO   HACE UNOS 12 AÑOS.,7,37,09/18/02 00:00:00,12/30/99 12:31:12,09/18/02 00:00:00,12/30/99 13:11:33,40,214,120,215,10,977404,28,13,977404,27,14,D,5
49,49,576,A,1,NA,NA,0,1984,L,9,1997,,4-1,2002,167,1,1,1,95,40,1,2,2,2,2,4,08/20/02 00:00:00,12/30/99 14:01:00,1,2,1,1,7,3,NA,NA,0,0,,0,,70,0,1,0,2,1,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS FOTOS Y DE LAS REFERENCIAS DEL IFN2. NO HAY PIES MAYORES.,7,37,08/20/02 00:00:00,12/30/99 13:00:38,08/20/02 00:00:00,12/30/99 14:01:11,60,214,28,286,8,353488,8,33,353488,7,34,D,5
49,49,577,A,3C,NA,NA,0,1984,L,1,1997,,3-1,2002,67,1,1,2,0,90,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,355,0,3.8,0,2,2,2,"REJON ENCONTRADO POR LOS PIES DEL IFN 2.
LA PARCELA ESTA     PINCHADA EN UNA REPOBLACION DE PINOS SILVESTRES Y RESINEROS. EN LA PARCELA HAY REBOLLO Y CASTAÑO PERO NO TIENEN OCUPACION.

PIE 2 DIAMETRO COMPROBADO.

TODAS LAS FORMAS 3 MODIFICADAS SON CORRECTAS.
  PIE DE PINO PINASTER A 169 G. NO ENTRA POR DIAMETRO. PIE DE PINO PINASTER A 255 G. NO ENTRA JUSTO POR DISTANCIA.

PIE 54 RUMBO CORRECTO.

PIE 56 DIAMETROS COMPROBADOS.

PIE 56 Y 58 RUMBOS CORRECTOS.

PINO SILVESTRE A 369 G. NO ENTRA POR DISTANCIA.

EN REGENERACION HAY 4 PIES MENORES DE PINO SILVESTRE Y DE LA CATEGORIA 3.
 HAY REGENERACION DE REBOLLO.
EL CASTAÑO Y EL REBOLLO NO TIENEN OCUPACION 
LA FCC TOTAL ES: 95%. EN LA  PARCELA HAY PODAS Y LIMPIAS.
EN MATORRAL HAY BREZO Y CARQUESA.",13,3,06/26/02 00:00:00,12/30/99 08:50:47,06/26/02 00:00:00,12/30/99 10:59:52,129,166,,,,NA,0,41,NA,0,41,D,5
49,49,577,A,3E,NA,NA,0,1997,,3-1,1984,L,1,2002,67,1,1,1,80,40,1,2,3,3,2,4,06/26/02 00:00:00,12/30/99 12:24:00,1,2,1,1,5,3,NA,NA,4,4,,0,,165,0,4,0,1,1,1,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS EN UNA MASA DE REBOLLOS CON PINOS.
DEBAJO DEL ARBOLADO HAY MATORRAL Y  PASTO.

PINO PINASTER A 182 G. NO ENTRA POR DISTANCIA.
REBOLLO A 220 G. NO ENTRA POR DIAMETRO.
REBOLLO A 225 G. NO ENTRA POR   DISTANCIA.
FUERA DE LA PARCELA HAY TOJO Y ROSAL.
EN LA PARCELA HAY MUCHOS HELECHOS.
LAS PODAS Y LAS CORTAS SON RECIENTES.",13,3,06/26/02 00:00:00,12/30/99 11:15:26,06/26/02 00:00:00,12/30/99 12:29:12,74,166,60,220,10,195530,24,17,195530,23,18,D,5
49,49,578,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,66,1,1,2,100,95,1,1,1,2,2,4,07/12/02 00:00:00,12/30/99 13:52:00,1,2,1,1,6,4,NA,NA,0,0,,0,,350,0,0.5,0,2,2,2,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. ARBOL A 260G Y 23 M  NO ENTRA POR DIAMETRO.  PIE N11 RUMBO Y DIAMETROS COMPROBADOS. PIES N3, 11, 16 Y 18 FORMAS Y ESPECIES COMPROBADAS.",7,37,07/12/02 00:00:00,12/30/99 10:04:00,07/12/02 00:00:00,12/30/99 12:05:00,121,214,190,338,10,977398,4,37,977398,3,38,D,5
49,49,579,A,1,NA,NA,0,1984,L,9,1997,,4-1,2002,214,1,1,1,90,40,1,2,2,2,2,4,08/20/02 00:00:00,12/30/99 11:01:00,1,2,1,1,7,3,NA,NA,0,0,,0,,215,0,2.8,0,2,2,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS REFERENCIAS Y FOTOS DEL IFN2. NO HAY PIES MAYORES. EXISTEN CORTAS ANTIGUAS.,7,37,08/20/02 00:00:00,12/30/99 09:54:55,08/20/02 00:00:00,12/30/99 11:01:39,67,214,200,325,10,353488,10,31,353488,9,32,D,5
49,49,580,A,1,NA,NA,0,1984,L,10,1997,,4-2,2002,214,1,1,1,90,70,1,2,2,2,2,4,07/25/02 00:00:00,12/30/99 14:18:00,1,2,1,1,7,3,NA,NA,0,0,,0,,295,0,6,0,2,2,2,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. FORMAS COMPROBADAS.,7,37,07/25/02 00:00:00,12/30/99 13:20:20,07/25/02 00:00:00,12/30/99 14:18:11,58,214,265,310,10,352806,40,1,352806,39,2,D,5
49,49,581,A,1,NA,NA,0,1984,L,11,1997,,4-2,2002,78,1,1,1,90,35,1,1,2,2,2,4,09/19/02 00:00:00,12/30/99 16:14:00,1,2,1,1,5,3,NA,NA,0,0,,0,,105,0,1.5,0,1,1,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS FOTOS Y DE LAS REFERENCIAS DEL IFN2.,7,37,09/19/02 00:00:00,12/30/99 15:32:47,09/19/02 00:00:00,12/30/99 16:14:30,42,214,370,240,10,977404,20,21,977404,19,22,D,5
49,49,582,A,1,NA,NA,0,1984,L,3,1997,,3-1,2002,66,1,1,1,95,85,1,2,2,3,2,4,06/24/02 00:00:00,12/30/99 15:40:00,1,2,1,1,6,3,NA,NA,0,4,,0,,20,0,0.8,0,2,2,2,"REJON ENCONTRADO POR LOS PIES DEL IFN 2 Y LAS FOTOS AEREAS.
LA PARCELA  ESTA PINCHADA EN UNA REPOBLACION  DE PINOS CON ALGO DE  MATORRAL DEBAJO DEL ARBOLADO.
NO ESTIMO LA EDAD AL SER YA     IRREGULAR LA MASA.
NO DEJO OCUPACION A LAS OTRAS ESP.
PIE 6  DIAMETRO COMPROBADO.
PIE 18 DIAMETRO COMPROBADO.
PIE 25  DIAMETRO COMPROBADO.
PINO SILVESTRE A 253 G. NO ENTRA POR  DIAMETRO.
PINO SILVESTRE A 281 G. NO ENTRA POR DIAMETRO.
LAS  PODAS DE LA PARCELA SON ALGO ANTIGUAS.

PIE 27 DIAMETRO     COMPROBADO.",13,3,06/24/02 00:00:00,12/30/99 13:39:26,06/24/02 00:00:00,12/30/99 15:45:14,126,166,30,29,10,195530,30,11,195530,29,12,D,5
49,49,583,A,1,NA,NA,0,1984,L,5,1997,,1-3,2002,66,1,1,1,100,85,1,1,1,2,2,4,07/11/02 00:00:00,12/30/99 14:15:00,1,2,1,1,8,5,NA,NA,0,0,,0,,395,0,5.5,0,1,1,2,"LA PARCELA LA HE ENCONTRADO POR MEDIO  DE LOS PIES DEL IFN2. EL PIE N6 ENTRA  POR CORRECCION DE PENDIENTE. ARBOLES A  13G, 211G Y 375G NO ENTRAN POR  DIAMETRO. ARBOLES A 14G, 46G Y 98G NO  ENTRAN POR DISTANCIA. EL PIE N24 ESTA  TUMBADO EN EL SUELO, FORMA COMPROBADA. EL PIE N30 ESTA DOBLADO. NO HAY REGENERACION. HA ESTADO PRESENTE EL TECNICO  DE TRAGSATEC DOMINGO PICAZO.",7,37,07/11/02 00:00:00,12/30/99 12:44:00,07/11/02 00:00:00,12/30/99 14:52:00,128,214,329,385,10,977398,6,35,977398,5,36,D,5
49,49,584,A,1,NA,NA,0,1984,L,12,1997,,4-2,2002,63,1,1,1,90,50,1,2,3,2,2,4,08/21/02 00:00:00,12/30/99 15:19:00,1,2,1,1,7,3,NA,NA,0,0,,0,,200,0,3.8,0,3,2,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS REFERENCIAS Y DE LAS FOTOS DEL IFN2. NO HAY PIES MAYORES.,7,37,08/21/02 00:00:00,12/30/99 14:38:53,08/21/02 00:00:00,12/30/99 15:19:18,40,214,200,290,5,353488,2,39,353488,1,40,D,5
49,49,585,A,3C,NA,NA,2,1984,L,2,1997,,3-1,2002,67,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,NA,,NA,"PARCELA ANULADA EN GABINETE.
",13,3,07/16/02 00:00:00,12/30/99 09:14:00,07/16/02 00:00:00,12/30/99 09:18:00,4,166,,,,NA,NA,NA,NA,NA,NA,D,5
49,49,585,A,3E,NA,NA,0,1997,,3-1,1984,L,2,2002,67,1,1,2,95,80,1,2,3,3,2,4,07/16/02 00:00:00,12/30/99 11:26:00,1,2,1,1,11,4,NA,NA,0,4,3,5,,345,0,6.2,0,1,1,2,"LA PARCELA ESTA PINCHADA EN EL CRUCE DE COORDENADAS, EN UNA ANTIGUA REPOBLACION DE PINOS PINASTER Y SILVESTRES.
NO DEJO OCUPACION A LA OTRA ESP.
LA PARCELA ESTA PINCHADA A 100 M. DESDE EL CRUCE DE LAS PISTAS Y A 200 G. Y 62 M. DESDE EL BORDE SEGUN INDICO EN EL CROQUIS.

PIE 8 ENTRA MUY JUSTO AL PONER LA DISTANCIA LATERAL.

PIES 17 Y 23 DIAMETROS COMPROBADOS.

PIE 34 DIAMETRO COMPROBADO.

PIE 42 DIAMETRO  COMPROBADO.

PIE A 74 G. NO ENTRA POR DISTANCIA.
PIE 39 MEDIDO POR ENCIMA DE 1,3 M.",13,3,07/16/02 00:00:00,12/30/99 09:18:00,07/16/02 00:00:00,12/30/99 11:38:00,140,166,340,21,10,977415,2,39,977415,1,40,D,5
49,49,586,A,3C,NA,NA,0,1984,L,2,1997,,3-1,2002,,1,1,1,0,90,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,285,0,7.8,0,2,1,2,"REJON ENCONTRADO POR LOS PIES DEL IFN 2 Y EL CROQUIS.  LA PARCELA  ESTA PINCHADA EN UNA REPOBLACION ANTIGUA DE PINO  RESINERO CON ALGUN PIE DE PINO  SILVESTRE. DEBAJO DEL ARBOLADO HAY ALGO DE  MATORRAL.

PIE 3  DIAMETRO COMPROBADO.

PIE 10 DIAMETRO     COMPROBADO.

PIE 20 ENTRA JUSTO POR PENDIENTE.

LA PARCELA  TIENE TERRAZAS QUE YA CASI  NO SE APRECIAN.
EN LA PARCELA HA HABIDO UNA CLARA MAS O MENOS RECIENTE.
LOS RESTOS ESTAN ESPARCIDOS POR EL SUELO.",13,3,06/24/02 00:00:00,12/30/99 10:08:37,06/24/02 00:00:00,12/30/99 12:13:07,124,166,55,260,10,195530,32,9,195530,31,10,D,5
49,49,586,A,3E,NA,NA,4,1997,,3-1,1984,L,2,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,NA,,NA,PARCELA ELIMINADA DE GABINETE.,13,3,06/24/02 00:00:00,12/30/99 17:34:15,06/24/02 00:00:00,12/30/99 17:35:32,1,166,,,,NA,0,0,NA,0,0,,5
49,49,587,A,1,NA,NA,0,1984,L,3,1997,,3-1,2002,66,1,1,1,90,70,1,2,4,2,1,4,06/27/02 00:00:00,12/30/99 11:23:00,1,2,1,1,11,7,NA,NA,4,4,,0,,15,0,4,0,2,2,2,"REJON ENCONTRADO POR LAS FOTOS AEREAS Y LOS PIES DEL IFN 2.
LA PARCELA ESTA PINCHADA EN UNA ANTIGUA REPOBLACION DE PINOS    CON  MATORRAL DEBAJO DEL ARBOLADO.
EN LA PARCELA HAY CORTAS     POR ENTRESACA RECIENTES.

TODAS LAS FORMAS 3 ESTAN        COMPROBADAS.

PINO SILVESTRE A 117 G. NO ENTRA AL PONER LA DISTANCIA LATERAL.

PINO PINASTER A  119 G. NO ENTRA AL PONER LA DISTANCIA LATERAL.

PINO PINASTER A 370 G. NO ENTRA AL PONER LA DISTANCIA LATERAL.

NO  DEJO OCUPACION A LA OTRA ESP.
LOS RESTOS DE LAS CORTAS Y LAS CLARAS ESTAN ESPARCIDOS POR LA PARCELA.",13,3,06/27/02 00:00:00,12/30/99 09:19:54,06/27/02 00:00:00,12/30/99 11:32:00,132,166,22,320,10,195530,20,21,195530,19,22,D,5
49,49,588,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,66,1,1,2,80,50,1,2,3,2,2,4,06/21/02 00:00:00,12/30/99 14:17:00,1,2,1,1,6,2,NA,NA,9,9,,3,6,20,0,4,0,2,1,1,LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS REFERENCIAS DEL IFN2. EL REJON HA APARECIDO LEVANTADO. HAN  SUBSOLADO Y ATERRAZADO EL TERRENO. HAN  DESTOCONADO Y REPOBLADO LA ZONA. LA  CORTA DE ARBOLES HA SIDO A MATARRASA. NO HAY PIES MAYORES.,7,37,06/21/02 00:00:00,12/30/99 14:28:00,06/21/02 00:00:00,12/30/99 15:15:00,47,214,50,320,10,977655,34,7,977655,33,8,D,5
49,49,589,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,66,1,1,1,100,100,1,1,2,2,2,4,06/21/02 00:00:00,12/30/99 12:30:00,1,2,1,1,9,5,NA,NA,0,2,0,0,,40,0,6,0,2,1,3,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. LE DOY UN 10% AL RESTO DE ESPECIES. EL TERRENO ESTA ATERRAZADO Y LA MASA ES SEMIRREGULAR.  HAY MUCHOS ARBOLES MUERTOS EN PIE Y  ALGUNOS CAIDOS. PIES 17 Y 58 IFN2 MUERTOS ENTRARIAN POR PENDIENTE. LOS PIES N10, 46, 47 Y 77 ENTRAN POR CORRECCION DE PENDIENTE.  PIES N27, 33 Y 67 FORMA COMPROBADA. ARBOLES A 94G, 219G, 329G Y 358G NO ENTRAN POR DIAMETRO. ARBOL A 90G NO  ENTRA POR DISTANCIA.",7,37,06/21/02 00:00:00,12/30/99 10:10:00,06/21/02 00:00:00,12/30/99 12:40:00,150,214,45,140,10,977655,36,5,977655,35,6,D,5
49,49,590,A,3C,NA,NA,0,1984,L,5,1997,,3-2,2002,66,1,1,1,0,25,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,340,0,3,0,3,3,1,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LAS FOTOS Y DE LAS REFERENCIAS DEL IFN2. NO HAY PIES MAYORES. FCCT:70. EN MATORRAL HAY BREZO (2102), CARQUESA (0136), HALIMIUM OCYMOIDES (0117) Y JARA (1101).",7,37,08/02/02 00:00:00,12/30/99 13:25:08,08/02/02 00:00:00,12/30/99 14:11:55,47,214,,,,NA,2,39,NA,1,40,D,5
49,49,590,A,3E,NA,NA,0,1997,,3-2,1984,L,5,2002,66,1,1,1,60,35,1,2,3,2,2,4,08/02/02 00:00:00,12/30/99 15:09:00,1,2,1,1,5,3,NA,NA,0,4,2,0,,220,0,2.5,0,3,3,1,LE DOY UN 10% AL RESTO DE ESPECIES. NO HAY PIES MAYORES. HAN REALIZADO UN CLAREO Y UNA PODA.,7,37,08/02/02 00:00:00,12/30/99 14:30:22,08/02/02 00:00:00,12/30/99 15:10:02,40,214,220,335,10,352806,18,23,352806,17,24,D,5
49,49,591,A,1,NA,NA,0,1984,L,6,1997,,3-2,2002,66,1,1,1,90,45,1,1,3,2,2,4,07/11/02 00:00:00,12/30/99 10:17:00,1,2,1,1,7,3,NA,NA,0,0,,0,,45,0,6,0,2,3,2,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. ARBOL A 153G NO  ENTRA POR DISTANCIA. ARBOLES CON 155G Y  247G NO ENTRAN POR DIAMETRO. LOS PIES  N5, 9 Y 10 ENTRAN POR CORRECCION DE  PENDIENTE. LOS PIES N1, 4 Y 8 ENTRAN  POR MEDIA DE SUS DIAMETROS. EL PIE N1  SE HA MEDIDO A 1.2M POR BIFURCACION A  1.3M. PIES N3 Y 5 FORMA COMPROBADA.",7,37,07/11/02 00:00:00,12/30/99 09:30:00,07/11/02 00:00:00,12/30/99 10:31:00,61,214,45,140,5,977398,10,31,977398,9,32,D,5
49,49,592,A,1,NA,NA,0,1984,L,6,1997,,3-2,2002,66,1,1,1,100,100,1,1,2,2,2,4,06/24/02 00:00:00,12/30/99 12:24:00,1,2,1,1,8,5,NA,NA,0,0,,0,,15,0,6.5,0,2,1,2,"NO HE ENCONTRADO EL REJON PERO SI LOS ARBOLES TIPO CON LOS QUE HE SITUADO EL CENTRO DE LA PARCELA. LOS PIES N7 Y 37 ENTRAN POR CORRECCION DE PENDIENTE. EL PIE N36 TIENE LOS DIAMETROS COMPROBADOS. LOS ARBOLES A 23G, 62G, 186G, 192G, 213G  Y 218G NO ENTRAN POR DIAMETRO. LOS ARBOLES A 25G, 170G Y 361G NO ENTRAN  POR DISTANCIA. ALGUNAS ALTURAS SE HAN TOMADO POR COMPARACION. FORMAS COMPROBADAS. NO HAY  REGENERACION. NO HAY MATORRAL.",7,37,06/24/02 00:00:00,12/30/99 10:20:00,06/24/02 00:00:00,12/30/99 12:37:00,137,214,330,50,10,977655,32,9,977655,31,10,D,5
49,49,593,A,1,NA,NA,0,1984,M,8,1997,,4-3,2002,214,1,1,1,100,85,1,1,2,2,2,4,07/25/02 00:00:00,12/30/99 11:49:00,1,2,1,1,7,4,NA,NA,0,0,,0,,255,0,3.8,0,2,2,2,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2. LOS PIES N2, 22 Y 42 ENTRAN POR MEDIA DE SUS DIAMETROS. ARBOLES A 8G, 295G, 313G, 387G Y 391G NO ENTRAN POR DISTANCIA. ARBOLES A 80G, 179G, 326G, 330G Y 381G NO ENTRAN POR DIAMETRO. FORMAS COMPROBADAS.",7,37,07/25/02 00:00:00,12/30/99 09:22:55,07/25/02 00:00:00,12/30/99 11:49:28,147,214,262,357,10,977622,2,39,977622,1,40,D,5
49,49,594,A,3C,NA,NA,0,1984,M,9,1997,,4-3,2002,,1,1,1,0,75,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,390,0,5.5,0,2,2,2,"LA PARCELA LA HE ENCONTRADO POR MEDIO  DE LOS PIES DEL DEL IFN2. HA ESTADO  PRESENTE EL TECNICO DE TRAGSATEC DOMINGO PICAZO. EL PIE 888 ESTA  TUMBADO. FCCT 80%. PIES N28 Y 37 ENTRAN POR CORRECCION DE PENDIENTE. PIES N1, 10 Y 35 FORMA COMPROBADA. PIE N15 RUMBO COMPROBADO.",7,37,07/24/02 00:00:00,12/30/99 09:40:31,07/24/02 00:00:00,12/30/99 12:15:13,155,214,,,,NA,0,41,NA,0,41,D,5
49,49,594,A,3E,NA,NA,4,1997,,4-3,1984,M,9,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,NA,,NA,LA PARCELA SE HA ELIMINADO POR CAER EN UN CORTAFUEGOS.,7,37,07/24/02 00:00:00,12/30/99 12:15:48,07/24/02 00:00:00,12/30/99 12:17:01,1,214,,,,NA,NA,NA,NA,NA,NA,D,5
49,49,595,A,4,NA,NA,0,1997,,4-3,1984,M,9,2002,214,1,1,1,95,70,1,1,2,2,2,4,07/24/02 00:00:00,12/30/99 13:36:00,1,2,1,1,7,4,NA,NA,0,0,,0,,10,0,4,0,2,2,3,LA PARCELA ES LEVANTADA DIRECTAMENTE COMO A4 EN EL CRUCE DE COORDENADAS PORQUE EL PINCHAZO A1 ESTA ENTRE DOS TESELAS. LA  HE DESPLAZADO CON UN RUMBO DE 300G Y 18.5METROS PARA METERLA EN UNA MISMA TESELA. EL PIE N1 ENTRA POR MEDIA DE SUS DIAMETROS. LOS ARBOLES A 5G Y 376G NO ENTRAN POR DIAMETRO. EL ARBOL  A 398G NO ENTRA POR DISTANCIA.,7,37,07/24/02 00:00:00,12/30/99 13:17:16,07/24/02 00:00:00,12/30/99 14:19:52,63,214,125,378,5,977622,6,35,977622,5,36,D,5
